"Theoretical.MW";"Structure0";"Structure";"unsatUA";"GlcA";"GlcN";"Ac";"SO3";"Adductive";"dp";"isotopic.peak";"anhydro";"Man"
1407.269535;"[0,4,3,1,2]-[0,0,0,0]";"[0,4,3,1,2]";0;4;3;1;2;0;7;1;0;0
1487.226349;"[0,4,3,1,3]-[0,0,0,0]";"[0,4,3,1,3]";0;4;3;1;3;0;7;1;0;0
1567.183164;"[0,4,3,1,4]-[0,0,0,0]";"[0,4,3,1,4]";0;4;3;1;4;0;7;1;0;0
1647.139978;"[0,4,3,1,5]-[0,0,0,0]";"[0,4,3,1,5]";0;4;3;1;5;0;7;1;0;0
1727.096793;"[0,4,3,1,6]-[0,0,0,0]";"[0,4,3,1,6]";0;4;3;1;6;0;7;1;0;0
1807.053607;"[0,4,3,1,7]-[0,0,0,0]";"[0,4,3,1,7]";0;4;3;1;7;0;7;1;0;0
1887.010422;"[0,4,3,1,8]-[0,0,0,0]";"[0,4,3,1,8]";0;4;3;1;8;0;7;1;0;0
1966.967237;"[0,4,3,1,9]-[0,0,0,0]";"[0,4,3,1,9]";0;4;3;1;9;0;7;1;0;0
2046.924051;"[0,4,3,1,10]-[0,0,0,0]";"[0,4,3,1,10]";0;4;3;1;10;0;7;1;0;0
1289.36647;"[0,4,3,2,0]-[0,0,0,0]";"[0,4,3,2,0]";0;4;3;2;0;0;7;1;0;0
1369.323285;"[0,4,3,2,1]-[0,0,0,0]";"[0,4,3,2,1]";0;4;3;2;1;0;7;1;0;0
1449.280099;"[0,4,3,2,2]-[0,0,0,0]";"[0,4,3,2,2]";0;4;3;2;2;0;7;1;0;0
1529.236914;"[0,4,3,2,3]-[0,0,0,0]";"[0,4,3,2,3]";0;4;3;2;3;0;7;1;0;0
1609.193728;"[0,4,3,2,4]-[0,0,0,0]";"[0,4,3,2,4]";0;4;3;2;4;0;7;1;0;0
1689.150543;"[0,4,3,2,5]-[0,0,0,0]";"[0,4,3,2,5]";0;4;3;2;5;0;7;1;0;0
1769.107358;"[0,4,3,2,6]-[0,0,0,0]";"[0,4,3,2,6]";0;4;3;2;6;0;7;1;0;0
1849.064172;"[0,4,3,2,7]-[0,0,0,0]";"[0,4,3,2,7]";0;4;3;2;7;0;7;1;0;0
1929.020987;"[0,4,3,2,8]-[0,0,0,0]";"[0,4,3,2,8]";0;4;3;2;8;0;7;1;0;0
2008.977801;"[0,4,3,2,9]-[0,0,0,0]";"[0,4,3,2,9]";0;4;3;2;9;0;7;1;0;0
1331.377035;"[0,4,3,3,0]-[0,0,0,0]";"[0,4,3,3,0]";0;4;3;3;0;0;7;1;0;0
1411.333849;"[0,4,3,3,1]-[0,0,0,0]";"[0,4,3,3,1]";0;4;3;3;1;0;7;1;0;0
1491.290664;"[0,4,3,3,2]-[0,0,0,0]";"[0,4,3,3,2]";0;4;3;3;2;0;7;1;0;0
1571.247479;"[0,4,3,3,3]-[0,0,0,0]";"[0,4,3,3,3]";0;4;3;3;3;0;7;1;0;0
1651.204293;"[0,4,3,3,4]-[0,0,0,0]";"[0,4,3,3,4]";0;4;3;3;4;0;7;1;0;0
1731.161108;"[0,4,3,3,5]-[0,0,0,0]";"[0,4,3,3,5]";0;4;3;3;5;0;7;1;0;0
1811.117922;"[0,4,3,3,6]-[0,0,0,0]";"[0,4,3,3,6]";0;4;3;3;6;0;7;1;0;0
1891.074737;"[0,4,3,3,7]-[0,0,0,0]";"[0,4,3,3,7]";0;4;3;3;7;0;7;1;0;0
1971.031551;"[0,4,3,3,8]-[0,0,0,0]";"[0,4,3,3,8]";0;4;3;3;8;0;7;1;0;0
1366.414149;"[0,4,4,0,0]-[0,0,0,0]";"[0,4,4,0,0]";0;4;4;0;0;0;8;1;0;0
1446.370963;"[0,4,4,0,1]-[0,0,0,0]";"[0,4,4,0,1]";0;4;4;0;1;0;8;1;0;0
1526.327778;"[0,4,4,0,2]-[0,0,0,0]";"[0,4,4,0,2]";0;4;4;0;2;0;8;1;0;0
1606.284592;"[0,4,4,0,3]-[0,0,0,0]";"[0,4,4,0,3]";0;4;4;0;3;0;8;1;0;0
1686.241407;"[0,4,4,0,4]-[0,0,0,0]";"[0,4,4,0,4]";0;4;4;0;4;0;8;1;0;0
1766.198222;"[0,4,4,0,5]-[0,0,0,0]";"[0,4,4,0,5]";0;4;4;0;5;0;8;1;0;0
1846.155036;"[0,4,4,0,6]-[0,0,0,0]";"[0,4,4,0,6]";0;4;4;0;6;0;8;1;0;0
1926.111851;"[0,4,4,0,7]-[0,0,0,0]";"[0,4,4,0,7]";0;4;4;0;7;0;8;1;0;0
2006.068665;"[0,4,4,0,8]-[0,0,0,0]";"[0,4,4,0,8]";0;4;4;0;8;0;8;1;0;0
2086.02548;"[0,4,4,0,9]-[0,0,0,0]";"[0,4,4,0,9]";0;4;4;0;9;0;8;1;0;0
2165.982294;"[0,4,4,0,10]-[0,0,0,0]";"[0,4,4,0,10]";0;4;4;0;10;0;8;1;0;0
2245.939109;"[0,4,4,0,11]-[0,0,0,0]";"[0,4,4,0,11]";0;4;4;0;11;0;8;1;0;0
2325.895924;"[0,4,4,0,12]-[0,0,0,0]";"[0,4,4,0,12]";0;4;4;0;12;0;8;1;0;0
2405.852738;"[0,4,4,0,13]-[0,0,0,0]";"[0,4,4,0,13]";0;4;4;0;13;0;8;1;0;0
1408.424713;"[0,4,4,1,0]-[0,0,0,0]";"[0,4,4,1,0]";0;4;4;1;0;0;8;1;0;0
1488.381528;"[0,4,4,1,1]-[0,0,0,0]";"[0,4,4,1,1]";0;4;4;1;1;0;8;1;0;0
1568.338342;"[0,4,4,1,2]-[0,0,0,0]";"[0,4,4,1,2]";0;4;4;1;2;0;8;1;0;0
1648.295157;"[0,4,4,1,3]-[0,0,0,0]";"[0,4,4,1,3]";0;4;4;1;3;0;8;1;0;0
1728.251972;"[0,4,4,1,4]-[0,0,0,0]";"[0,4,4,1,4]";0;4;4;1;4;0;8;1;0;0
1808.208786;"[0,4,4,1,5]-[0,0,0,0]";"[0,4,4,1,5]";0;4;4;1;5;0;8;1;0;0
1888.165601;"[0,4,4,1,6]-[0,0,0,0]";"[0,4,4,1,6]";0;4;4;1;6;0;8;1;0;0
1968.122415;"[0,4,4,1,7]-[0,0,0,0]";"[0,4,4,1,7]";0;4;4;1;7;0;8;1;0;0
2048.07923;"[0,4,4,1,8]-[0,0,0,0]";"[0,4,4,1,8]";0;4;4;1;8;0;8;1;0;0
2128.036045;"[0,4,4,1,9]-[0,0,0,0]";"[0,4,4,1,9]";0;4;4;1;9;0;8;1;0;0
2207.992859;"[0,4,4,1,10]-[0,0,0,0]";"[0,4,4,1,10]";0;4;4;1;10;0;8;1;0;0
2287.949674;"[0,4,4,1,11]-[0,0,0,0]";"[0,4,4,1,11]";0;4;4;1;11;0;8;1;0;0
2367.906488;"[0,4,4,1,12]-[0,0,0,0]";"[0,4,4,1,12]";0;4;4;1;12;0;8;1;0;0
1450.435278;"[0,4,4,2,0]-[0,0,0,0]";"[0,4,4,2,0]";0;4;4;2;0;0;8;1;0;0
1530.392093;"[0,4,4,2,1]-[0,0,0,0]";"[0,4,4,2,1]";0;4;4;2;1;0;8;1;0;0
1610.348907;"[0,4,4,2,2]-[0,0,0,0]";"[0,4,4,2,2]";0;4;4;2;2;0;8;1;0;0
1690.305722;"[0,4,4,2,3]-[0,0,0,0]";"[0,4,4,2,3]";0;4;4;2;3;0;8;1;0;0
1770.262536;"[0,4,4,2,4]-[0,0,0,0]";"[0,4,4,2,4]";0;4;4;2;4;0;8;1;0;0
1850.219351;"[0,4,4,2,5]-[0,0,0,0]";"[0,4,4,2,5]";0;4;4;2;5;0;8;1;0;0
1930.176166;"[0,4,4,2,6]-[0,0,0,0]";"[0,4,4,2,6]";0;4;4;2;6;0;8;1;0;0
2010.13298;"[0,4,4,2,7]-[0,0,0,0]";"[0,4,4,2,7]";0;4;4;2;7;0;8;1;0;0
2090.089795;"[0,4,4,2,8]-[0,0,0,0]";"[0,4,4,2,8]";0;4;4;2;8;0;8;1;0;0
2170.046609;"[0,4,4,2,9]-[0,0,0,0]";"[0,4,4,2,9]";0;4;4;2;9;0;8;1;0;0
2250.003424;"[0,4,4,2,10]-[0,0,0,0]";"[0,4,4,2,10]";0;4;4;2;10;0;8;1;0;0
2329.960238;"[0,4,4,2,11]-[0,0,0,0]";"[0,4,4,2,11]";0;4;4;2;11;0;8;1;0;0
1492.445843;"[0,4,4,3,0]-[0,0,0,0]";"[0,4,4,3,0]";0;4;4;3;0;0;8;1;0;0
1572.402657;"[0,4,4,3,1]-[0,0,0,0]";"[0,4,4,3,1]";0;4;4;3;1;0;8;1;0;0
1652.359472;"[0,4,4,3,2]-[0,0,0,0]";"[0,4,4,3,2]";0;4;4;3;2;0;8;1;0;0
1732.316286;"[0,4,4,3,3]-[0,0,0,0]";"[0,4,4,3,3]";0;4;4;3;3;0;8;1;0;0
1812.273101;"[0,4,4,3,4]-[0,0,0,0]";"[0,4,4,3,4]";0;4;4;3;4;0;8;1;0;0
1892.229916;"[0,4,4,3,5]-[0,0,0,0]";"[0,4,4,3,5]";0;4;4;3;5;0;8;1;0;0
1972.18673;"[0,4,4,3,6]-[0,0,0,0]";"[0,4,4,3,6]";0;4;4;3;6;0;8;1;0;0
2052.143545;"[0,4,4,3,7]-[0,0,0,0]";"[0,4,4,3,7]";0;4;4;3;7;0;8;1;0;0
2132.100359;"[0,4,4,3,8]-[0,0,0,0]";"[0,4,4,3,8]";0;4;4;3;8;0;8;1;0;0
2212.057174;"[0,4,4,3,9]-[0,0,0,0]";"[0,4,4,3,9]";0;4;4;3;9;0;8;1;0;0
2292.013989;"[0,4,4,3,10]-[0,0,0,0]";"[0,4,4,3,10]";0;4;4;3;10;0;8;1;0;0
1534.456407;"[0,4,4,4,0]-[0,0,0,0]";"[0,4,4,4,0]";0;4;4;4;0;0;8;1;0;0
1614.413222;"[0,4,4,4,1]-[0,0,0,0]";"[0,4,4,4,1]";0;4;4;4;1;0;8;1;0;0
1694.370037;"[0,4,4,4,2]-[0,0,0,0]";"[0,4,4,4,2]";0;4;4;4;2;0;8;1;0;0
1774.326851;"[0,4,4,4,3]-[0,0,0,0]";"[0,4,4,4,3]";0;4;4;4;3;0;8;1;0;0
1854.283666;"[0,4,4,4,4]-[0,0,0,0]";"[0,4,4,4,4]";0;4;4;4;4;0;8;1;0;0
1934.24048;"[0,4,4,4,5]-[0,0,0,0]";"[0,4,4,4,5]";0;4;4;4;5;0;8;1;0;0
2014.197295;"[0,4,4,4,6]-[0,0,0,0]";"[0,4,4,4,6]";0;4;4;4;6;0;8;1;0;0
2094.154109;"[0,4,4,4,7]-[0,0,0,0]";"[0,4,4,4,7]";0;4;4;4;7;0;8;1;0;0
2174.110924;"[0,4,4,4,8]-[0,0,0,0]";"[0,4,4,4,8]";0;4;4;4;8;0;8;1;0;0
2254.067739;"[0,4,4,4,9]-[0,0,0,0]";"[0,4,4,4,9]";0;4;4;4;9;0;8;1;0;0
1527.482956;"[0,4,5,0,0]-[0,0,0,0]";"[0,4,5,0,0]";0;4;5;0;0;0;9;1;0;0
1607.439771;"[0,4,5,0,1]-[0,0,0,0]";"[0,4,5,0,1]";0;4;5;0;1;0;9;1;0;0
1687.396586;"[0,4,5,0,2]-[0,0,0,0]";"[0,4,5,0,2]";0;4;5;0;2;0;9;1;0;0
1767.3534;"[0,4,5,0,3]-[0,0,0,0]";"[0,4,5,0,3]";0;4;5;0;3;0;9;1;0;0
1847.310215;"[0,4,5,0,4]-[0,0,0,0]";"[0,4,5,0,4]";0;4;5;0;4;0;9;1;0;0
1927.267029;"[0,4,5,0,5]-[0,0,0,0]";"[0,4,5,0,5]";0;4;5;0;5;0;9;1;0;0
2007.223844;"[0,4,5,0,6]-[0,0,0,0]";"[0,4,5,0,6]";0;4;5;0;6;0;9;1;0;0
2087.180659;"[0,4,5,0,7]-[0,0,0,0]";"[0,4,5,0,7]";0;4;5;0;7;0;9;1;0;0
2167.137473;"[0,4,5,0,8]-[0,0,0,0]";"[0,4,5,0,8]";0;4;5;0;8;0;9;1;0;0
2247.094288;"[0,4,5,0,9]-[0,0,0,0]";"[0,4,5,0,9]";0;4;5;0;9;0;9;1;0;0
2327.051102;"[0,4,5,0,10]-[0,0,0,0]";"[0,4,5,0,10]";0;4;5;0;10;0;9;1;0;0
2407.007917;"[0,4,5,0,11]-[0,0,0,0]";"[0,4,5,0,11]";0;4;5;0;11;0;9;1;0;0
2486.964732;"[0,4,5,0,12]-[0,0,0,0]";"[0,4,5,0,12]";0;4;5;0;12;0;9;1;0;0
2566.921546;"[0,4,5,0,13]-[0,0,0,0]";"[0,4,5,0,13]";0;4;5;0;13;0;9;1;0;0
2646.878361;"[0,4,5,0,14]-[0,0,0,0]";"[0,4,5,0,14]";0;4;5;0;14;0;9;1;0;0
2726.835175;"[0,4,5,0,15]-[0,0,0,0]";"[0,4,5,0,15]";0;4;5;0;15;0;9;1;0;0
1569.493521;"[0,4,5,1,0]-[0,0,0,0]";"[0,4,5,1,0]";0;4;5;1;0;0;9;1;0;0
1649.450336;"[0,4,5,1,1]-[0,0,0,0]";"[0,4,5,1,1]";0;4;5;1;1;0;9;1;0;0
1729.40715;"[0,4,5,1,2]-[0,0,0,0]";"[0,4,5,1,2]";0;4;5;1;2;0;9;1;0;0
1809.363965;"[0,4,5,1,3]-[0,0,0,0]";"[0,4,5,1,3]";0;4;5;1;3;0;9;1;0;0
1889.32078;"[0,4,5,1,4]-[0,0,0,0]";"[0,4,5,1,4]";0;4;5;1;4;0;9;1;0;0
1969.277594;"[0,4,5,1,5]-[0,0,0,0]";"[0,4,5,1,5]";0;4;5;1;5;0;9;1;0;0
2049.234409;"[0,4,5,1,6]-[0,0,0,0]";"[0,4,5,1,6]";0;4;5;1;6;0;9;1;0;0
2129.191223;"[0,4,5,1,7]-[0,0,0,0]";"[0,4,5,1,7]";0;4;5;1;7;0;9;1;0;0
2209.148038;"[0,4,5,1,8]-[0,0,0,0]";"[0,4,5,1,8]";0;4;5;1;8;0;9;1;0;0
2289.104852;"[0,4,5,1,9]-[0,0,0,0]";"[0,4,5,1,9]";0;4;5;1;9;0;9;1;0;0
2369.061667;"[0,4,5,1,10]-[0,0,0,0]";"[0,4,5,1,10]";0;4;5;1;10;0;9;1;0;0
2449.018482;"[0,4,5,1,11]-[0,0,0,0]";"[0,4,5,1,11]";0;4;5;1;11;0;9;1;0;0
2528.975296;"[0,4,5,1,12]-[0,0,0,0]";"[0,4,5,1,12]";0;4;5;1;12;0;9;1;0;0
2608.932111;"[0,4,5,1,13]-[0,0,0,0]";"[0,4,5,1,13]";0;4;5;1;13;0;9;1;0;0
2688.888925;"[0,4,5,1,14]-[0,0,0,0]";"[0,4,5,1,14]";0;4;5;1;14;0;9;1;0;0
1611.504086;"[0,4,5,2,0]-[0,0,0,0]";"[0,4,5,2,0]";0;4;5;2;0;0;9;1;0;0
1691.4609;"[0,4,5,2,1]-[0,0,0,0]";"[0,4,5,2,1]";0;4;5;2;1;0;9;1;0;0
1771.417715;"[0,4,5,2,2]-[0,0,0,0]";"[0,4,5,2,2]";0;4;5;2;2;0;9;1;0;0
1851.37453;"[0,4,5,2,3]-[0,0,0,0]";"[0,4,5,2,3]";0;4;5;2;3;0;9;1;0;0
1931.331344;"[0,4,5,2,4]-[0,0,0,0]";"[0,4,5,2,4]";0;4;5;2;4;0;9;1;0;0
2011.288159;"[0,4,5,2,5]-[0,0,0,0]";"[0,4,5,2,5]";0;4;5;2;5;0;9;1;0;0
2091.244973;"[0,4,5,2,6]-[0,0,0,0]";"[0,4,5,2,6]";0;4;5;2;6;0;9;1;0;0
2171.201788;"[0,4,5,2,7]-[0,0,0,0]";"[0,4,5,2,7]";0;4;5;2;7;0;9;1;0;0
2251.158603;"[0,4,5,2,8]-[0,0,0,0]";"[0,4,5,2,8]";0;4;5;2;8;0;9;1;0;0
2331.115417;"[0,4,5,2,9]-[0,0,0,0]";"[0,4,5,2,9]";0;4;5;2;9;0;9;1;0;0
2411.072232;"[0,4,5,2,10]-[0,0,0,0]";"[0,4,5,2,10]";0;4;5;2;10;0;9;1;0;0
2491.029046;"[0,4,5,2,11]-[0,0,0,0]";"[0,4,5,2,11]";0;4;5;2;11;0;9;1;0;0
2570.985861;"[0,4,5,2,12]-[0,0,0,0]";"[0,4,5,2,12]";0;4;5;2;12;0;9;1;0;0
2650.942676;"[0,4,5,2,13]-[0,0,0,0]";"[0,4,5,2,13]";0;4;5;2;13;0;9;1;0;0
1653.514651;"[0,4,5,3,0]-[0,0,0,0]";"[0,4,5,3,0]";0;4;5;3;0;0;9;1;0;0
1733.471465;"[0,4,5,3,1]-[0,0,0,0]";"[0,4,5,3,1]";0;4;5;3;1;0;9;1;0;0
1813.42828;"[0,4,5,3,2]-[0,0,0,0]";"[0,4,5,3,2]";0;4;5;3;2;0;9;1;0;0
1893.385094;"[0,4,5,3,3]-[0,0,0,0]";"[0,4,5,3,3]";0;4;5;3;3;0;9;1;0;0
1973.341909;"[0,4,5,3,4]-[0,0,0,0]";"[0,4,5,3,4]";0;4;5;3;4;0;9;1;0;0
2053.298724;"[0,4,5,3,5]-[0,0,0,0]";"[0,4,5,3,5]";0;4;5;3;5;0;9;1;0;0
2133.255538;"[0,4,5,3,6]-[0,0,0,0]";"[0,4,5,3,6]";0;4;5;3;6;0;9;1;0;0
2213.212353;"[0,4,5,3,7]-[0,0,0,0]";"[0,4,5,3,7]";0;4;5;3;7;0;9;1;0;0
2293.169167;"[0,4,5,3,8]-[0,0,0,0]";"[0,4,5,3,8]";0;4;5;3;8;0;9;1;0;0
2373.125982;"[0,4,5,3,9]-[0,0,0,0]";"[0,4,5,3,9]";0;4;5;3;9;0;9;1;0;0
2453.082796;"[0,4,5,3,10]-[0,0,0,0]";"[0,4,5,3,10]";0;4;5;3;10;0;9;1;0;0
2533.039611;"[0,4,5,3,11]-[0,0,0,0]";"[0,4,5,3,11]";0;4;5;3;11;0;9;1;0;0
2612.996426;"[0,4,5,3,12]-[0,0,0,0]";"[0,4,5,3,12]";0;4;5;3;12;0;9;1;0;0
1695.525215;"[0,4,5,4,0]-[0,0,0,0]";"[0,4,5,4,0]";0;4;5;4;0;0;9;1;0;0
1775.48203;"[0,4,5,4,1]-[0,0,0,0]";"[0,4,5,4,1]";0;4;5;4;1;0;9;1;0;0
1855.438844;"[0,4,5,4,2]-[0,0,0,0]";"[0,4,5,4,2]";0;4;5;4;2;0;9;1;0;0
1935.395659;"[0,4,5,4,3]-[0,0,0,0]";"[0,4,5,4,3]";0;4;5;4;3;0;9;1;0;0
2015.352474;"[0,4,5,4,4]-[0,0,0,0]";"[0,4,5,4,4]";0;4;5;4;4;0;9;1;0;0
2095.309288;"[0,4,5,4,5]-[0,0,0,0]";"[0,4,5,4,5]";0;4;5;4;5;0;9;1;0;0
2175.266103;"[0,4,5,4,6]-[0,0,0,0]";"[0,4,5,4,6]";0;4;5;4;6;0;9;1;0;0
2255.222917;"[0,4,5,4,7]-[0,0,0,0]";"[0,4,5,4,7]";0;4;5;4;7;0;9;1;0;0
2335.179732;"[0,4,5,4,8]-[0,0,0,0]";"[0,4,5,4,8]";0;4;5;4;8;0;9;1;0;0
2415.136547;"[0,4,5,4,9]-[0,0,0,0]";"[0,4,5,4,9]";0;4;5;4;9;0;9;1;0;0
2495.093361;"[0,4,5,4,10]-[0,0,0,0]";"[0,4,5,4,10]";0;4;5;4;10;0;9;1;0;0
2575.050176;"[0,4,5,4,11]-[0,0,0,0]";"[0,4,5,4,11]";0;4;5;4;11;0;9;1;0;0
1737.53578;"[0,4,5,5,0]-[0,0,0,0]";"[0,4,5,5,0]";0;4;5;5;0;0;9;1;0;0
1817.492595;"[0,4,5,5,1]-[0,0,0,0]";"[0,4,5,5,1]";0;4;5;5;1;0;9;1;0;0
1897.449409;"[0,4,5,5,2]-[0,0,0,0]";"[0,4,5,5,2]";0;4;5;5;2;0;9;1;0;0
1977.406224;"[0,4,5,5,3]-[0,0,0,0]";"[0,4,5,5,3]";0;4;5;5;3;0;9;1;0;0
2057.363038;"[0,4,5,5,4]-[0,0,0,0]";"[0,4,5,5,4]";0;4;5;5;4;0;9;1;0;0
2137.319853;"[0,4,5,5,5]-[0,0,0,0]";"[0,4,5,5,5]";0;4;5;5;5;0;9;1;0;0
2217.276668;"[0,4,5,5,6]-[0,0,0,0]";"[0,4,5,5,6]";0;4;5;5;6;0;9;1;0;0
2297.233482;"[0,4,5,5,7]-[0,0,0,0]";"[0,4,5,5,7]";0;4;5;5;7;0;9;1;0;0
2377.190297;"[0,4,5,5,8]-[0,0,0,0]";"[0,4,5,5,8]";0;4;5;5;8;0;9;1;0;0
2457.147111;"[0,4,5,5,9]-[0,0,0,0]";"[0,4,5,5,9]";0;4;5;5;9;0;9;1;0;0
2537.103926;"[0,4,5,5,10]-[0,0,0,0]";"[0,4,5,5,10]";0;4;5;5;10;0;9;1;0;0
1542.446237;"[0,5,4,0,0]-[0,0,0,0]";"[0,5,4,0,0]";0;5;4;0;0;0;9;1;0;0
1622.403051;"[0,5,4,0,1]-[0,0,0,0]";"[0,5,4,0,1]";0;5;4;0;1;0;9;1;0;0
1702.359866;"[0,5,4,0,2]-[0,0,0,0]";"[0,5,4,0,2]";0;5;4;0;2;0;9;1;0;0
1782.31668;"[0,5,4,0,3]-[0,0,0,0]";"[0,5,4,0,3]";0;5;4;0;3;0;9;1;0;0
1862.273495;"[0,5,4,0,4]-[0,0,0,0]";"[0,5,4,0,4]";0;5;4;0;4;0;9;1;0;0
1942.23031;"[0,5,4,0,5]-[0,0,0,0]";"[0,5,4,0,5]";0;5;4;0;5;0;9;1;0;0
2022.187124;"[0,5,4,0,6]-[0,0,0,0]";"[0,5,4,0,6]";0;5;4;0;6;0;9;1;0;0
2102.143939;"[0,5,4,0,7]-[0,0,0,0]";"[0,5,4,0,7]";0;5;4;0;7;0;9;1;0;0
2182.100753;"[0,5,4,0,8]-[0,0,0,0]";"[0,5,4,0,8]";0;5;4;0;8;0;9;1;0;0
2262.057568;"[0,5,4,0,9]-[0,0,0,0]";"[0,5,4,0,9]";0;5;4;0;9;0;9;1;0;0
2342.014383;"[0,5,4,0,10]-[0,0,0,0]";"[0,5,4,0,10]";0;5;4;0;10;0;9;1;0;0
2421.971197;"[0,5,4,0,11]-[0,0,0,0]";"[0,5,4,0,11]";0;5;4;0;11;0;9;1;0;0
2501.928012;"[0,5,4,0,12]-[0,0,0,0]";"[0,5,4,0,12]";0;5;4;0;12;0;9;1;0;0
2581.884826;"[0,5,4,0,13]-[0,0,0,0]";"[0,5,4,0,13]";0;5;4;0;13;0;9;1;0;0
2661.841641;"[0,5,4,0,14]-[0,0,0,0]";"[0,5,4,0,14]";0;5;4;0;14;0;9;1;0;0
1584.456801;"[0,5,4,1,0]-[0,0,0,0]";"[0,5,4,1,0]";0;5;4;1;0;0;9;1;0;0
1664.413616;"[0,5,4,1,1]-[0,0,0,0]";"[0,5,4,1,1]";0;5;4;1;1;0;9;1;0;0
1744.370431;"[0,5,4,1,2]-[0,0,0,0]";"[0,5,4,1,2]";0;5;4;1;2;0;9;1;0;0
1824.327245;"[0,5,4,1,3]-[0,0,0,0]";"[0,5,4,1,3]";0;5;4;1;3;0;9;1;0;0
1904.28406;"[0,5,4,1,4]-[0,0,0,0]";"[0,5,4,1,4]";0;5;4;1;4;0;9;1;0;0
1984.240874;"[0,5,4,1,5]-[0,0,0,0]";"[0,5,4,1,5]";0;5;4;1;5;0;9;1;0;0
2064.197689;"[0,5,4,1,6]-[0,0,0,0]";"[0,5,4,1,6]";0;5;4;1;6;0;9;1;0;0
2144.154503;"[0,5,4,1,7]-[0,0,0,0]";"[0,5,4,1,7]";0;5;4;1;7;0;9;1;0;0
2224.111318;"[0,5,4,1,8]-[0,0,0,0]";"[0,5,4,1,8]";0;5;4;1;8;0;9;1;0;0
2304.068133;"[0,5,4,1,9]-[0,0,0,0]";"[0,5,4,1,9]";0;5;4;1;9;0;9;1;0;0
2384.024947;"[0,5,4,1,10]-[0,0,0,0]";"[0,5,4,1,10]";0;5;4;1;10;0;9;1;0;0
2463.981762;"[0,5,4,1,11]-[0,0,0,0]";"[0,5,4,1,11]";0;5;4;1;11;0;9;1;0;0
2543.938576;"[0,5,4,1,12]-[0,0,0,0]";"[0,5,4,1,12]";0;5;4;1;12;0;9;1;0;0
2623.895391;"[0,5,4,1,13]-[0,0,0,0]";"[0,5,4,1,13]";0;5;4;1;13;0;9;1;0;0
1626.467366;"[0,5,4,2,0]-[0,0,0,0]";"[0,5,4,2,0]";0;5;4;2;0;0;9;1;0;0
1706.424181;"[0,5,4,2,1]-[0,0,0,0]";"[0,5,4,2,1]";0;5;4;2;1;0;9;1;0;0
1786.380995;"[0,5,4,2,2]-[0,0,0,0]";"[0,5,4,2,2]";0;5;4;2;2;0;9;1;0;0
1866.33781;"[0,5,4,2,3]-[0,0,0,0]";"[0,5,4,2,3]";0;5;4;2;3;0;9;1;0;0
1946.294624;"[0,5,4,2,4]-[0,0,0,0]";"[0,5,4,2,4]";0;5;4;2;4;0;9;1;0;0
2026.251439;"[0,5,4,2,5]-[0,0,0,0]";"[0,5,4,2,5]";0;5;4;2;5;0;9;1;0;0
2106.208254;"[0,5,4,2,6]-[0,0,0,0]";"[0,5,4,2,6]";0;5;4;2;6;0;9;1;0;0
2186.165068;"[0,5,4,2,7]-[0,0,0,0]";"[0,5,4,2,7]";0;5;4;2;7;0;9;1;0;0
2266.121883;"[0,5,4,2,8]-[0,0,0,0]";"[0,5,4,2,8]";0;5;4;2;8;0;9;1;0;0
2346.078697;"[0,5,4,2,9]-[0,0,0,0]";"[0,5,4,2,9]";0;5;4;2;9;0;9;1;0;0
2426.035512;"[0,5,4,2,10]-[0,0,0,0]";"[0,5,4,2,10]";0;5;4;2;10;0;9;1;0;0
2505.992327;"[0,5,4,2,11]-[0,0,0,0]";"[0,5,4,2,11]";0;5;4;2;11;0;9;1;0;0
2585.949141;"[0,5,4,2,12]-[0,0,0,0]";"[0,5,4,2,12]";0;5;4;2;12;0;9;1;0;0
1668.477931;"[0,5,4,3,0]-[0,0,0,0]";"[0,5,4,3,0]";0;5;4;3;0;0;9;1;0;0
1748.434745;"[0,5,4,3,1]-[0,0,0,0]";"[0,5,4,3,1]";0;5;4;3;1;0;9;1;0;0
1828.39156;"[0,5,4,3,2]-[0,0,0,0]";"[0,5,4,3,2]";0;5;4;3;2;0;9;1;0;0
1908.348374;"[0,5,4,3,3]-[0,0,0,0]";"[0,5,4,3,3]";0;5;4;3;3;0;9;1;0;0
1988.305189;"[0,5,4,3,4]-[0,0,0,0]";"[0,5,4,3,4]";0;5;4;3;4;0;9;1;0;0
2068.262004;"[0,5,4,3,5]-[0,0,0,0]";"[0,5,4,3,5]";0;5;4;3;5;0;9;1;0;0
2148.218818;"[0,5,4,3,6]-[0,0,0,0]";"[0,5,4,3,6]";0;5;4;3;6;0;9;1;0;0
2228.175633;"[0,5,4,3,7]-[0,0,0,0]";"[0,5,4,3,7]";0;5;4;3;7;0;9;1;0;0
2308.132447;"[0,5,4,3,8]-[0,0,0,0]";"[0,5,4,3,8]";0;5;4;3;8;0;9;1;0;0
2388.089262;"[0,5,4,3,9]-[0,0,0,0]";"[0,5,4,3,9]";0;5;4;3;9;0;9;1;0;0
2468.046077;"[0,5,4,3,10]-[0,0,0,0]";"[0,5,4,3,10]";0;5;4;3;10;0;9;1;0;0
2548.002891;"[0,5,4,3,11]-[0,0,0,0]";"[0,5,4,3,11]";0;5;4;3;11;0;9;1;0;0
1710.488495;"[0,5,4,4,0]-[0,0,0,0]";"[0,5,4,4,0]";0;5;4;4;0;0;9;1;0;0
